Chamber,ElapsedDays,pr_mn,pr_lo,pr_hi,M_mn,M_lo,M_hi,A_mn,A_lo,A_hi,phi_mn,Group,Species
5,3.208333333,0.336892493,0.21810734,0.470120577,0.223240672,0.144666847,0.297538137,0.51345039,0.154085134,0.892593466,4.042604982,Experiment,Zebrafish
5,3.25,0.331980719,0.21163772,0.461786276,0.223165195,0.14594873,0.298033561,0.513688334,0.155814426,0.89227073,4.044602592,Experiment,Zebrafish
5,3.291666667,0.319565842,0.194532844,0.44264711,0.223043769,0.148016567,0.29928692,0.513949652,0.154370706,0.890889223,4.047360768,Experiment,Zebrafish
5,3.333333333,0.300787854,0.187861231,0.427472708,0.222878565,0.147325635,0.29780561,0.514235447,0.157148588,0.891467405,4.050818434,Experiment,Zebrafish
5,3.375,0.277177531,0.17203966,0.398860005,0.222672052,0.147688894,0.297363378,0.514546833,0.159697963,0.892092321,4.054915344,Experiment,Zebrafish
5,3.416666667,0.250532663,0.152278111,0.36416724,0.222426977,0.149981567,0.298434444,0.514884925,0.161114229,0.891728267,4.059592207,Experiment,Zebrafish
5,3.458333333,0.222788521,0.132231125,0.323003266,0.222146343,0.147582903,0.295318578,0.515250835,0.161816041,0.890723262,4.064790811,Experiment,Zebrafish
5,3.5,0.195879506,0.110775163,0.281787042,0.22183339,0.148007379,0.295071841,0.515645667,0.16331959,0.889032237,4.070454127,Experiment,Zebrafish
5,3.541666667,0.171576338,0.095564278,0.249669744,0.221491566,0.14490504,0.290742824,0.516070511,0.164537123,0.887294206,4.076526423,Experiment,Zebrafish
5,3.583333333,0.151301948,0.084158022,0.225859391,0.221124508,0.144725533,0.289980523,0.516526435,0.161231154,0.881524236,4.082953352,Experiment,Zebrafish
5,3.625,0.135995489,0.074326548,0.205269078,0.220736012,0.146529903,0.290931717,0.517014479,0.165314642,0.88396732,4.089682044,Experiment,Zebrafish
5,3.666666667,0.126123332,0.064362604,0.188938152,0.220330007,0.146558744,0.290008681,0.517535651,0.168235304,0.884178449,4.096661182,Experiment,Zebrafish
5,3.708333333,0.121845341,0.062913242,0.18492217,0.219910527,0.146972878,0.28960142,0.518090919,0.16962272,0.883578668,4.103841072,Experiment,Zebrafish
5,3.75,0.123226515,0.063678344,0.185670892,0.219481686,0.149536981,0.290868177,0.518681204,0.173883238,0.886230887,4.111173706,Experiment,Zebrafish
5,3.791666667,0.130364064,0.068274817,0.196330587,0.219047648,0.148589063,0.288813413,0.519307376,0.16981798,0.879467402,4.118612813,Experiment,Zebrafish
5,3.833333333,0.143354356,0.077397146,0.214167322,0.218612602,0.149917805,0.289359117,0.519970246,0.174424319,0.881078961,4.126113907,Experiment,Zebrafish
5,3.875,0.162090171,0.092190063,0.242302611,0.218180734,0.150901358,0.289091755,0.520670564,0.180009118,0.885502014,4.133634315,Experiment,Zebrafish
5,3.916666667,0.185957591,0.107299913,0.273453136,0.217756204,0.150234946,0.287728468,0.521409006,0.180458826,0.88363268,4.141133215,Experiment,Zebrafish
5,3.958333333,0.213593119,0.126908386,0.307826427,0.217343116,0.150083573,0.286810236,0.522186177,0.182960961,0.883698818,4.148571646,Experiment,Zebrafish
5,4,0.242881917,0.151888329,0.34698782,0.216945501,0.151021088,0.287440973,0.523002599,0.187279244,0.886038834,4.155912524,Experiment,Zebrafish
5,4.041666667,0.271245694,0.174087071,0.383379362,0.216567291,0.1506611,0.286347461,0.523858713,0.193019039,0.891740458,4.163120646,Experiment,Zebrafish
5,4.083333333,0.29608124,0.193517916,0.413139437,0.216212298,0.150270943,0.285630292,0.524754866,0.172263061,0.870909318,4.170162684,Experiment,Zebrafish
5,4.125,0.315162327,0.203900591,0.427890011,0.215884196,0.149486306,0.28415511,0.525691313,0.190012871,0.887821368,4.177007176,Experiment,Zebrafish
5,4.166666667,0.326900375,0.221911958,0.44872904,0.215586503,0.149243826,0.283142234,0.526668211,0.194569258,0.889459337,4.183624508,Experiment,Zebrafish
5,4.208333333,0.330455732,0.224570721,0.452849102,0.215322563,0.149882339,0.282808985,0.527685615,0.206080443,0.898257255,4.189986889,Experiment,Zebrafish
5,4.25,0.325737248,0.219307646,0.446013904,0.215095532,0.150026684,0.282488053,0.528743472,0.203519652,0.893080726,4.19606832,Experiment,Zebrafish
5,4.291666667,0.313335033,0.207130006,0.428821176,0.214908363,0.149376687,0.281736079,0.529841624,0.206978195,0.893536202,4.201844563,Experiment,Zebrafish
5,4.333333333,0.294416549,0.189191131,0.403483675,0.214763797,0.148649933,0.280318888,0.530979799,0.207955018,0.891571595,4.207293092,Experiment,Zebrafish
5,4.375,0.270597772,0.172636629,0.375825177,0.21466435,0.150378881,0.281629231,0.532157609,0.208958638,0.890691103,4.212393054,Experiment,Zebrafish
5,4.416666667,0.24379268,0.150935179,0.338985402,0.214612301,0.148437471,0.279262377,0.533374552,0.210458233,0.891360454,4.217125215,Experiment,Zebrafish
5,4.458333333,0.216045281,0.12880662,0.298925992,0.214609688,0.150152701,0.280634277,0.534630004,0.210975592,0.891533716,4.221471907,Experiment,Zebrafish
5,4.5,0.189348559,0.114136854,0.267866698,0.2146583,0.150480277,0.280247178,0.535923225,0.214278232,0.89384414,4.225416967,Experiment,Zebrafish
5,4.541666667,0.165455266,0.096793547,0.235351004,0.214759667,0.150829261,0.28025607,0.537253348,0.215138409,0.893924933,4.228945681,Experiment,Zebrafish
5,4.583333333,0.145706088,0.085147919,0.21087895,0.21491506,0.152140905,0.281312601,0.538619388,0.21050965,0.888140087,4.232044717,Experiment,Zebrafish
5,4.625,0.130941378,0.076311943,0.192357948,0.215125482,0.150322241,0.279041067,0.540020233,0.210254506,0.888194056,4.234702059,Experiment,Zebrafish
5,4.666666667,0.121559589,0.067855283,0.17712136,0.215391666,0.153646942,0.28189909,0.541454651,0.21085713,0.888903079,4.236906943,Experiment,Zebrafish
5,4.708333333,0.117702063,0.064241777,0.171451668,0.215714074,0.153085088,0.280685359,0.542921285,0.235948717,0.914172534,4.238649786,Experiment,Zebrafish
5,4.75,0.119460916,0.065993486,0.174773185,0.216092892,0.153727816,0.281150097,0.544418658,0.234375491,0.912780224,4.239922116,Experiment,Zebrafish
5,4.791666667,0.127000052,0.070762814,0.185152661,0.216528031,0.154322732,0.281326485,0.545945172,0.224176996,0.901716503,4.240716508,Experiment,Zebrafish
5,4.833333333,0.140523068,0.079441618,0.202940858,0.217019125,0.15422367,0.280750467,0.54749911,0.217724423,0.893943829,4.241026507,Experiment,Zebrafish
5,4.875,0.160073318,0.093339491,0.229318631,0.217565532,0.155161459,0.281188694,0.54907864,0.234445999,0.910479506,4.240846568,Experiment,Zebrafish
5,4.916666667,0.185217793,0.112218934,0.263432064,0.218166332,0.156306576,0.281864753,0.550681817,0.233711442,0.909564257,4.24017198,Experiment,Zebrafish
5,4.958333333,0.214753181,0.135925118,0.30377158,0.218820333,0.157434248,0.283132987,0.55230659,0.23233932,0.907116959,4.238998808,Experiment,Zebrafish
5,5,0.246616548,0.156901927,0.341000048,0.219526073,0.156296261,0.281972974,0.553950801,0.233682222,0.90837561,4.237323824,Experiment,Zebrafish
5,5.041666667,0.278101378,0.18016218,0.377495299,0.22028182,0.158134293,0.283770944,0.555612197,0.233616423,0.907503305,4.235144446,Experiment,Zebrafish
5,5.083333333,0.306304689,0.206765457,0.414985199,0.221085578,0.158420762,0.283841811,0.55728843,0.233815687,0.904975514,4.23245868,Experiment,Zebrafish
5,5.125,0.328618961,0.223022423,0.436423952,0.221935096,0.159632547,0.284867846,0.558977071,0.229507886,0.901312752,4.229265061,Experiment,Zebrafish
5,5.166666667,0.343100924,0.239434482,0.458510302,0.222827869,0.159985312,0.285468811,0.560675612,0.235838276,0.907767349,4.225562602,Experiment,Zebrafish
5,5.208333333,0.348651386,0.24335601,0.461881075,0.223761153,0.162990576,0.288380094,0.562381477,0.253487668,0.924535007,4.221350742,Experiment,Zebrafish
5,5.25,0.345033698,0.238218414,0.457287647,0.224731967,0.163100098,0.288468046,0.564092035,0.254418614,0.924455631,4.2166293,Experiment,Zebrafish
5,5.291666667,0.33279887,0.228555793,0.444109154,0.225737109,0.16396856,0.289300839,0.565804604,0.262045969,0.932806503,4.211398433,Experiment,Zebrafish
5,5.333333333,0.313172243,0.210189233,0.41939309,0.226773167,0.164823498,0.28994288,0.567516469,0.263379847,0.93267791,4.205658595,Experiment,Zebrafish
5,5.375,0.287921582,0.193211389,0.390740674,0.227836533,0.163424858,0.288301958,0.569224891,0.263744288,0.934703605,4.199410507,Experiment,Zebrafish
5,5.416666667,0.25920053,0.172441152,0.356229393,0.228923417,0.165546166,0.290171808,0.570927121,0.255395091,0.926214853,4.192655119,Experiment,Zebrafish
5,5.458333333,0.229354783,0.14809545,0.316563947,0.230029865,0.16781918,0.292847179,0.572620413,0.25918403,0.930082438,4.185393591,Experiment,Zebrafish
5,5.5,0.200687158,0.121768577,0.275545945,0.231151777,0.166112658,0.291599431,0.574302042,0.256469437,0.928392367,4.177627266,Experiment,Zebrafish
5,5.541666667,0.17520167,0.106308627,0.244432333,0.232284928,0.169716319,0.294971408,0.575969313,0.256787792,0.929319478,4.169357656,Experiment,Zebrafish
5,5.583333333,0.154388911,0.092937408,0.218808005,0.233424988,0.171239699,0.297312301,0.577619582,0.263205437,0.935459871,4.160586426,Experiment,Zebrafish
5,5.625,0.13914614,0.084530213,0.20109703,0.234567543,0.171992837,0.298628105,0.579250271,0.263368967,0.937633166,4.151315385,Experiment,Zebrafish
5,5.666666667,0.129883568,0.074441265,0.185799291,0.235708122,0.17134602,0.298478766,0.580858881,0.245757934,0.920967625,4.141546484,Experiment,Zebrafish
5,5.708333333,0.126760842,0.073342917,0.183456557,0.23684222,0.173766094,0.301290311,0.582443013,0.257822837,0.93314384,4.131281812,Experiment,Zebrafish
5,5.75,0.129924445,0.076267657,0.188482494,0.237965323,0.174716882,0.302648266,0.584000378,0.269681298,0.944549318,4.1205236,Experiment,Zebrafish
5,5.791666667,0.139626999,0.081219026,0.201234167,0.239072935,0.175905814,0.304324888,0.58552882,0.261062623,0.937028381,4.109274227,Experiment,Zebrafish
5,5.833333333,0.156158727,0.09256763,0.221514726,0.240160602,0.176638613,0.305637003,0.587026325,0.261535412,0.936564364,4.097536233,Experiment,Zebrafish
5,5.875,0.179575582,0.108180071,0.251392117,0.241223943,0.177699209,0.307346666,0.588491039,0.263138116,0.937610678,4.08531233,Experiment,Zebrafish
5,5.916666667,0.209292038,0.126073928,0.286341496,0.242258674,0.177574034,0.307959993,0.58992128,0.261708178,0.936614469,4.072605419,Experiment,Zebrafish
5,5.958333333,0.243725747,0.157716895,0.335203714,0.243260634,0.178722928,0.309569955,0.591315553,0.264587032,0.939871533,4.059418613,Experiment,Zebrafish
5,6,0.280240187,0.182000767,0.376703967,0.244225812,0.180152649,0.31174631,0.592672558,0.267155812,0.94138859,4.045755254,Experiment,Zebrafish
5,6.041666667,0.315504768,0.214900683,0.422151119,0.24515037,0.17880816,0.31135207,0.593991207,0.27188018,0.949020815,4.03161894,Experiment,Zebrafish
5,6.083333333,0.346129589,0.242954213,0.460691173,0.246030673,0.180343447,0.313194792,0.595270622,0.281931905,0.96005019,4.017013552,Experiment,Zebrafish
5,6.125,0.369277902,0.263085062,0.488106121,0.246863302,0.180210695,0.313867423,0.596510155,0.272006466,0.951318724,4.001943281,Experiment,Zebrafish
5,6.166666667,0.383031831,0.270197429,0.500036072,0.247645086,0.182822095,0.317200211,0.597709381,0.266598539,0.945545751,3.986412657,Experiment,Zebrafish
5,6.208333333,0.386484397,0.270157373,0.503353066,0.248373112,0.181659405,0.316765602,0.598868113,0.272250277,0.950771835,3.970426579,Experiment,Zebrafish
5,6.25,0.379664686,0.266951991,0.500553238,0.249044749,0.18089882,0.316488868,0.599986394,0.274634785,0.951653959,3.953990348,Experiment,Zebrafish
5,6.291666667,0.363415332,0.24965498,0.480765571,0.249657664,0.183314292,0.319837399,0.601064504,0.278549091,0.958299206,3.937109692,Experiment,Zebrafish
5,6.333333333,0.339279491,0.22962147,0.451802349,0.250209831,0.182628778,0.319743739,0.602102955,0.27543627,0.953856305,3.919790804,Experiment,Zebrafish
5,6.375,0.309385481,0.207477565,0.417589744,0.250699545,0.186427047,0.324006868,0.603102486,0.274032555,0.951871668,3.902040366,Experiment,Zebrafish
5,6.416666667,0.276282118,0.182711435,0.37690792,0.251125433,0.184398866,0.322167847,0.604064062,0.274401464,0.952072636,3.883865579,Experiment,Zebrafish
5,6.458333333,0.242688925,0.155907529,0.334921896,0.251486454,0.187143292,0.32492352,0.604988859,0.278605792,0.958173859,3.865274196,Experiment,Zebrafish
5,6.5,0.211174596,0.129220937,0.29139807,0.251781912,0.188111814,0.325939647,0.605878264,0.275819198,0.956114689,3.846274539,Experiment,Zebrafish
5,6.541666667,0.183837998,0.111732925,0.25853959,0.252011447,0.188236162,0.326123846,0.606733856,0.290772433,0.9738758,3.826875532,Experiment,Zebrafish
5,6.583333333,0.162102494,0.095527819,0.230093344,0.252175041,0.189101588,0.327447269,0.607557402,0.283643454,0.966868157,3.807086716,Experiment,Zebrafish
5,6.625,0.146712062,0.086485372,0.211088588,0.252273013,0.183244686,0.321576794,0.608350837,0.277989844,0.962456791,3.786918273,Experiment,Zebrafish
5,6.666666667,0.137925561,0.080352538,0.199555256,0.25230601,0.18779174,0.326146137,0.609116252,0.282129308,0.969509995,3.766381039,Experiment,Zebrafish
5,6.708333333,0.135801399,0.079141599,0.196934151,0.252274997,0.183199294,0.321229231,0.609855882,0.298964897,0.986775488,3.745486516,Experiment,Zebrafish
5,6.75,0.140429426,0.07922549,0.200268039,0.252181252,0.182966705,0.320372317,0.610572085,0.27732929,0.965982023,3.724246887,Experiment,Zebrafish
5,6.791666667,0.152002366,0.087823964,0.215823385,0.252026347,0.183940288,0.320992595,0.61126733,0.295476903,0.984650221,3.702675015,Experiment,Zebrafish
5,6.833333333,0.170673943,0.100371279,0.240990174,0.251812132,0.183892395,0.320751732,0.611944178,0.272293946,0.962803334,3.680784448,Experiment,Zebrafish
5,6.875,0.196214959,0.117727523,0.273151802,0.251540722,0.18698385,0.323479525,0.612605264,0.276487921,0.966803668,3.658589416,Experiment,Zebrafish
5,6.916666667,0.227584759,0.145168012,0.31796526,0.251214475,0.187155259,0.323308691,0.613253283,0.276789096,0.96973365,3.636104823,Experiment,Zebrafish
5,6.958333333,0.262657994,0.169025647,0.359157771,0.250835968,0.185020309,0.3207729,0.613890971,0.288771051,0.980651726,3.61334624,Experiment,Zebrafish
5,7,0.298346887,0.196971002,0.403773207,0.250407983,0.184485129,0.319756141,0.614521089,0.285169804,0.977775661,3.590329883,Experiment,Zebrafish
5,7.041666667,0.331139811,0.21902128,0.438240036,0.249933476,0.184325561,0.318905096,0.615146405,0.28986786,0.984110256,3.567072595,Experiment,Zebrafish
5,7.083333333,0.357793663,0.245413851,0.471862752,0.249415554,0.183950858,0.318107457,0.615769683,0.292126183,0.986677053,3.543591825,Experiment,Zebrafish
5,7.125,0.375860676,0.264784288,0.496931893,0.248857456,0.183478213,0.317238311,0.616393664,0.276297826,0.972197425,3.51990559,Experiment,Zebrafish
5,7.166666667,0.383912747,0.267163545,0.502672077,0.24826252,0.181234121,0.314329726,0.617021049,0.296968176,0.995517325,3.496032447,Experiment,Zebrafish
5,7.208333333,0.381533271,0.267906677,0.502371951,0.247634164,0.182491772,0.315036189,0.617654493,0.297264237,0.995471095,3.471991453,Experiment,Zebrafish
5,7.25,0.369212869,0.257491189,0.489760497,0.246975856,0.182123668,0.314057507,0.618296585,0.296985833,0.994577813,3.447802118,Experiment,Zebrafish
5,7.291666667,0.348234872,0.244784732,0.470252318,0.246291093,0.182181546,0.313637734,0.618949839,0.296334451,0.993314721,3.42348436,Experiment,Zebrafish
5,7.333333333,0.320554572,0.214585039,0.427940278,0.245583374,0.181761831,0.312634449,0.619616681,0.296118362,0.995514941,3.399058452,Experiment,Zebrafish
5,7.375,0.288625732,0.193076219,0.389684909,0.244856179,0.180899894,0.311162576,0.620299439,0.287595048,0.98769275,3.374544963,Experiment,Zebrafish
5,7.416666667,0.255137198,0.169520704,0.349105001,0.244112941,0.180957754,0.310671176,0.621000335,0.286498296,0.986641476,3.349964704,Experiment,Zebrafish
5,7.458333333,0.222684514,0.142006004,0.306009854,0.243357032,0.180583222,0.310071553,0.621721474,0.286699606,0.989312333,3.325338657,Experiment,Zebrafish
5,7.5,0.193460019,0.120696203,0.269752721,0.242591737,0.179486922,0.30840374,0.622464836,0.289322318,0.993684703,3.300687914,Experiment,Zebrafish
5,7.541666667,0.169048881,0.102256919,0.238416699,0.241820236,0.177801795,0.306289188,0.623232266,0.295341155,1.004007353,3.276033602,Experiment,Zebrafish
5,7.583333333,0.150383597,0.08984299,0.215349517,0.241045591,0.177520523,0.305698033,0.624025474,0.292538785,1.005176759,3.251396813,Experiment,Zebrafish
5,7.625,0.137861587,0.08010985,0.198899639,0.240270722,0.178334009,0.306442873,0.624846023,0.281365638,0.996634649,3.22679853,Experiment,Zebrafish
5,7.666666667,0.131572677,0.074340857,0.190419439,0.239498402,0.178479726,0.306416246,0.625695323,0.279850519,0.997300345,3.202259545,Experiment,Zebrafish
5,7.708333333,0.131538972,0.075815805,0.193134459,0.238731237,0.173954515,0.301157374,0.62657463,0.283806721,1.004515388,3.177800389,Experiment,Zebrafish
5,7.75,0.137867294,0.082106615,0.203732887,0.237971659,0.174332337,0.301574336,0.627485041,0.292141596,1.017276825,3.153441242,Experiment,Zebrafish
5,7.791666667,0.15074334,0.090283011,0.220491492,0.237221915,0.17398104,0.300703588,0.628427485,0.293737978,1.022731069,3.129201864,Experiment,Zebrafish
5,7.833333333,0.170235077,0.101261707,0.243322467,0.236484063,0.173399188,0.300033421,0.629402726,0.291291975,1.024070924,3.105101505,Experiment,Zebrafish
5,7.875,0.195934221,0.12439393,0.27973062,0.23575996,0.172605781,0.299131596,0.630411357,0.29338895,1.028430684,3.08115883,Experiment,Zebrafish
5,7.916666667,0.226570899,0.146504547,0.317284772,0.235051262,0.173115367,0.299121679,0.631453796,0.257434375,0.996664731,3.057391842,Experiment,Zebrafish
5,7.958333333,0.259836744,0.16888067,0.358216844,0.234359422,0.172084461,0.297546519,0.632530286,0.294249945,1.038504575,3.033817798,Experiment,Zebrafish
5,8,0.292610362,0.195656438,0.402237265,0.233685685,0.172015605,0.297257197,0.633640895,0.29407587,1.041688386,3.010453137,Experiment,Zebrafish
5,8.041666667,0.321541634,0.211279707,0.43010114,0.233031091,0.171478908,0.29653576,0.63478551,0.261133502,1.013440111,2.987313407,Experiment,Zebrafish
5,8.083333333,0.343704829,0.233152725,0.457801421,0.232396473,0.17132768,0.296334361,0.63596384,0.301183446,1.057456118,2.964413191,Experiment,Zebrafish
5,8.125,0.357038992,0.247907849,0.477767059,0.231782465,0.171269142,0.296550159,0.637175415,0.284163444,1.042121837,2.941766041,Experiment,Zebrafish
5,8.166666667,0.360505156,0.244625375,0.478949748,0.231189498,0.168593188,0.293701743,0.638419583,0.285832974,1.047795901,2.919384415,Experiment,Zebrafish
5,8.208333333,0.354058826,0.240159551,0.475219753,0.230617812,0.168240022,0.293470534,0.639695517,0.289659552,1.055203165,2.897279616,Experiment,Zebrafish
5,8.25,0.338551091,0.226182857,0.45499479,0.230067458,0.168777783,0.294243717,0.641002211,0.285320989,1.056508055,2.875461737,Experiment,Zebrafish
